target,lam_p,lam_b,lam_e,trial,round,trials_avail,n_mut,d_ex,d_em,peak_err,nn_dist,logit,is_id,is_bright,scaf_err
mOrange,20.0,40.0,20.0,8,2,12,8,47.89999999999998,45.799999999999955,46.85,22.012447357177734,-4.1187,True,False,57.5
mOrange,20.0,40.0,20.0,8,3,12,8,41.39999999999998,39.799999999999955,40.58,23.8227481842041,-5.4112,True,False,57.5
mOrange,20.0,40.0,20.0,9,2,12,8,54.69999999999999,48.700000000000045,51.67,28.642946243286133,-4.4931,True,False,57.5
mOrange,20.0,40.0,20.0,9,3,12,8,41.69999999999999,40.10000000000002,40.86,25.54669189453125,-4.5234,True,False,57.5
mOrange,20.0,40.0,20.0,10,1,12,7,57.19999999999999,53.30000000000001,55.25,20.872224807739258,-2.0884,True,False,57.5
mOrange,20.0,40.0,20.0,10,2,12,9,41.60000000000002,39.10000000000002,40.38,27.73233985900879,-4.3515,True,False,57.5
mOrange,20.0,40.0,20.0,10,3,12,9,40.30000000000001,39.0,39.66,28.989667892456055,-3.5644,True,False,57.5
mOrange,20.0,40.0,20.0,11,1,12,5,59.39999999999998,38.700000000000045,49.05,24.356826782226562,-0.9465,True,False,57.5
mOrange,20.0,40.0,20.0,11,2,12,6,44.39999999999998,15.399999999999977,29.9,25.97519874572754,-0.4041,True,False,57.5
EBFP,20.0,50.0,10.0,0,1,12,14,15.600000000000023,11.5,13.55,29.442245483398438,-5.4056,True,False,87.5
EBFP,20.0,50.0,10.0,0,2,12,17,20.0,15.899999999999977,17.96,31.321767807006836,-3.1195,False,False,87.5
EBFP,20.0,50.0,10.0,0,3,12,11,21.30000000000001,20.5,20.9,31.96617889404297,-3.4135,False,False,87.5
EBFP,20.0,50.0,10.0,1,1,12,12,37.69999999999999,35.89999999999998,36.79,28.108020782470703,1.1615,True,True,87.5
EBFP,20.0,50.0,10.0,1,2,12,12,29.80000000000001,35.39999999999998,32.59,33.323753356933594,0.9927,False,True,87.5
EBFP,20.0,50.0,10.0,1,3,12,12,28.0,31.5,29.78,30.919200897216797,1.3695,False,True,87.5
EBFP,20.0,50.0,10.0,2,1,12,10,39.0,32.19999999999999,35.6,29.458255767822266,-0.5837,True,False,87.5
EBFP,20.0,50.0,10.0,2,2,12,11,42.39999999999998,31.69999999999999,37.07,23.577938079833984,4.3271,True,True,87.5
EBFP,20.0,50.0,10.0,2,3,12,11,42.89999999999998,33.69999999999999,38.31,23.377355575561523,5.7343,True,True,87.5
EBFP,20.0,50.0,10.0,3,1,12,10,42.10000000000002,31.399999999999977,36.77,29.64318084716797,0.611,True,True,87.5
EBFP,20.0,50.0,10.0,3,2,12,9,32.69999999999999,23.80000000000001,28.25,25.682607650756836,1.7713,True,True,87.5
EBFP,20.0,50.0,10.0,3,3,12,10,34.89999999999998,29.19999999999999,32.05,30.723773956298828,2.1015,False,True,87.5
EBFP,20.0,50.0,10.0,4,1,12,9,38.69999999999999,29.19999999999999,33.96,23.759288787841797,2.9416,True,True,87.5
EBFP,20.0,50.0,10.0,4,2,12,9,35.80000000000001,29.899999999999977,32.81,24.953468322753906,0.7482,True,True,87.5
EBFP,20.0,50.0,10.0,4,3,12,10,35.60000000000002,29.5,32.52,24.870864868164062,3.5629,True,True,87.5
EBFP,20.0,50.0,10.0,5,1,12,10,45.0,31.69999999999999,38.32,30.381526947021484,-0.1613,False,False,87.5
EBFP,20.0,50.0,10.0,5,2,12,13,35.60000000000002,34.60000000000002,35.08,31.638212203979492,1.6376,False,True,87.5
EBFP,20.0,50.0,10.0,5,3,12,11,37.60000000000002,35.10000000000002,36.36,29.807397842407227,0.3534,True,True,87.5
EBFP,20.0,50.0,10.0,6,1,12,8,39.39999999999998,29.600000000000023,34.52,26.64550018310547,2.0045,True,True,87.5
EBFP,20.0,50.0,10.0,6,2,12,10,34.5,29.399999999999977,31.95,28.8940372467041,1.197,True,True,87.5
EBFP,20.0,50.0,10.0,6,3,12,9,34.5,27.19999999999999,30.84,36.43121337890625,-0.525,False,False,87.5
EBFP,20.0,50.0,10.0,7,1,12,12,28.19999999999999,18.0,23.1,28.691421508789062,-1.9888,True,False,87.5
EBFP,20.0,50.0,10.0,7,2,12,9,43.10000000000002,36.10000000000002,39.57,24.870784759521484,1.8037,True,True,87.5
EBFP,20.0,50.0,10.0,7,3,12,11,34.10000000000002,29.899999999999977,32.01,31.0301513671875,3.4851,False,True,87.5
EBFP,20.0,50.0,10.0,8,1,12,10,34.30000000000001,27.5,30.94,31.413490295410156,1.5154,False,True,87.5
EBFP,20.0,50.0,10.0,8,2,12,10,36.5,30.80000000000001,33.64,28.426542282104492,2.3709,True,True,87.5
EBFP,20.0,50.0,10.0,8,3,12,10,33.69999999999999,28.19999999999999,30.97,30.59775161743164,2.6089,False,True,87.5
EBFP,20.0,50.0,10.0,9,1,12,9,35.39999999999998,26.399999999999977,30.9,25.298355102539062,2.1928,True,True,87.5
EBFP,20.0,50.0,10.0,9,2,12,10,34.5,26.5,30.5,29.126033782958984,0.5415,True,True,87.5
EBFP,20.0,50.0,10.0,9,3,12,10,31.80000000000001,24.5,28.13,28.106143951416016,1.8781,True,True,87.5
EBFP,20.0,50.0,10.0,10,1,12,14,28.5,22.899999999999977,25.74,31.486717224121094,-3.0904,False,False,87.5
EBFP,20.0,50.0,10.0,10,2,12,9,43.30000000000001,29.80000000000001,36.57,24.832508087158203,1.417,True,True,87.5
EBFP,20.0,50.0,10.0,10,3,12,14,28.69999999999999,29.30000000000001,29.02,29.33955192565918,-1.0388,True,False,87.5
EBFP,20.0,50.0,10.0,11,1,12,10,47.5,32.80000000000001,40.15,26.921127319335938,-0.7884,True,False,87.5
EBFP,20.0,50.0,10.0,11,2,12,12,28.30000000000001,27.30000000000001,27.81,30.13970184326172,0.1049,True,True,87.5
EBFP,20.0,50.0,10.0,11,3,12,12,36.60000000000002,30.0,33.31,29.35403823852539,3.0868,True,True,87.5
mOrange,20.0,50.0,10.0,0,1,12,7,62.19999999999999,56.19999999999999,59.2,21.295101165771484,-3.9168,True,False,57.5
mOrange,20.0,50.0,10.0,0,2,12,9,64.10000000000002,51.89999999999998,57.96,29.885847091674805,-0.2621,True,False,57.5
mOrange,20.0,50.0,10.0,0,3,12,9,46.60000000000002,40.10000000000002,43.35,28.702392578125,0.5601,True,True,57.5
mOrange,20.0,50.0,10.0,1,1,12,12,58.0,53.80000000000001,55.9,34.27263259887695,-3.859,False,False,57.5
mOrange,20.0,50.0,10.0,1,2,12,14,39.5,45.0,42.25,31.229379653930664,-4.1683,False,False,57.5
mOrange,20.0,50.0,10.0,1,3,12,16,38.89999999999998,41.39999999999998,40.17,31.50215721130371,-3.0034,False,False,57.5
mOrange,20.0,50.0,10.0,2,1,12,8,45.39999999999998,45.0,45.23,24.742233276367188,-3.8766,True,False,57.5
mOrange,20.0,50.0,10.0,2,2,12,10,25.899999999999977,21.600000000000023,23.73,27.66897201538086,-3.701,True,False,57.5
mOrange,20.0,50.0,10.0,2,3,12,9,44.39999999999998,11.700000000000045,28.01,26.010467529296875,-0.0648,True,False,57.5
mOrange,20.0,50.0,10.0,3,1,12,10,46.5,45.39999999999998,45.97,29.17508316040039,-4.14,True,False,57.5
mOrange,20.0,50.0,10.0,3,2,12,12,44.69999999999999,39.299999999999955,42.01,32.139892578125,-1.6223,False,False,57.5
mOrange,20.0,50.0,10.0,3,3,12,10,46.19999999999999,42.39999999999998,44.3,32.3144416809082,0.0481,False,True,57.5
mOrange,20.0,50.0,10.0,4,1,12,12,50.5,46.299999999999955,48.42,35.512149810791016,0.6316,False,True,57.5
mOrange,20.0,50.0,10.0,4,2,12,11,42.0,43.299999999999955,42.63,28.534360885620117,-1.3723,True,False,57.5
mOrange,20.0,50.0,10.0,4,3,12,10,66.19999999999999,46.89999999999998,56.56,26.57845115661621,0.3617,True,True,57.5
mOrange,20.0,50.0,10.0,5,1,12,9,46.60000000000002,44.5,45.59,28.411373138427734,-2.307,True,False,57.5
mOrange,20.0,50.0,10.0,5,2,12,11,37.60000000000002,34.200000000000045,35.87,33.562435150146484,-0.6572,False,False,57.5
mOrange,20.0,50.0,10.0,5,3,12,11,39.60000000000002,37.10000000000002,38.34,34.6499137878418,-0.2618,False,False,57.5
mOrange,20.0,50.0,10.0,6,1,12,10,47.69999999999999,44.799999999999955,46.23,32.03873825073242,-3.7443,False,False,57.5
mOrange,20.0,50.0,10.0,6,2,12,9,37.39999999999998,20.5,28.96,29.95452880859375,1.1135,True,True,57.5
mOrange,20.0,50.0,10.0,6,3,12,8,53.19999999999999,41.299999999999955,47.21,26.95374298095703,0.5265,True,True,57.5
mOrange,20.0,50.0,10.0,7,1,12,8,40.30000000000001,39.10000000000002,39.7,29.334026336669922,-2.6814,True,False,57.5
mOrange,20.0,50.0,10.0,7,2,12,12,36.60000000000002,35.89999999999998,36.29,32.95453643798828,-4.8203,False,False,57.5
mOrange,20.0,50.0,10.0,7,3,12,11,38.39999999999998,34.5,36.42,31.22179412841797,-0.1465,False,False,57.5
mOrange,20.0,50.0,10.0,8,1,12,12,46.10000000000002,43.799999999999955,44.93,29.668973922729492,-1.444,True,False,57.5
mOrange,20.0,50.0,10.0,8,2,12,13,44.5,40.10000000000002,42.3,31.55559539794922,0.5672,False,True,57.5
mOrange,20.0,50.0,10.0,8,3,12,11,35.60000000000002,28.600000000000023,32.11,27.71793556213379,-2.8517,True,False,57.5
mOrange,20.0,50.0,10.0,9,1,12,9,61.0,57.5,59.27,32.79669189453125,-2.8352,False,False,57.5
mOrange,20.0,50.0,10.0,9,2,12,11,50.5,47.89999999999998,49.19,34.635711669921875,-1.1185,False,False,57.5
mOrange,20.0,50.0,10.0,9,3,12,10,42.10000000000002,41.200000000000045,41.66,34.40462112426758,-0.4417,False,False,57.5
mOrange,20.0,50.0,10.0,10,1,12,12,43.80000000000001,41.0,42.36,26.329561233520508,-3.9509,True,False,57.5
mOrange,20.0,50.0,10.0,10,2,12,11,62.60000000000002,56.30000000000001,59.48,25.866159439086914,-2.0114,True,False,57.5
mOrange,20.0,50.0,10.0,10,3,12,12,46.60000000000002,34.799999999999955,40.71,27.012582778930664,0.8365,True,True,57.5
mOrange,20.0,50.0,10.0,11,1,12,12,45.0,42.0,43.52,29.660171508789062,-0.731,True,False,57.5
mOrange,20.0,50.0,10.0,11,2,12,12,43.89999999999998,40.700000000000045,42.31,32.07542037963867,0.7808,False,True,57.5
mOrange,20.0,50.0,10.0,11,3,12,12,42.30000000000001,39.200000000000045,40.73,34.97895050048828,0.6896,False,True,57.5
EBFP,20.0,50.0,15.0,0,1,12,9,33.0,18.5,25.78,28.301149368286133,-3.1838,True,False,87.5
EBFP,20.0,50.0,15.0,0,2,12,8,70.89999999999998,45.5,58.22,26.22748565673828,0.2974,True,True,87.5
EBFP,20.0,50.0,15.0,0,3,12,11,28.899999999999977,28.80000000000001,28.83,33.46149444580078,-1.4301,False,False,87.5
EBFP,20.0,50.0,15.0,1,1,12,12,37.69999999999999,35.89999999999998,36.79,28.108020782470703,1.1615,True,True,87.5
EBFP,20.0,50.0,15.0,1,2,12,11,25.899999999999977,37.30000000000001,31.58,28.500667572021484,1.7138,True,True,87.5
EBFP,20.0,50.0,15.0,1,3,12,10,25.100000000000023,38.5,31.78,29.76178741455078,0.3278,True,True,87.5
EBFP,20.0,50.0,15.0,2,1,12,9,37.39999999999998,34.80000000000001,36.08,25.007509231567383,-1.3208,True,False,87.5
EBFP,20.0,50.0,15.0,2,2,12,9,47.60000000000002,34.39999999999998,40.99,25.309423446655273,1.9807,True,True,87.5
EBFP,20.0,50.0,15.0,2,3,12,9,41.89999999999998,32.19999999999999,37.08,26.13509178161621,-0.4184,True,False,87.5
EBFP,20.0,50.0,15.0,3,1,12,10,42.10000000000002,31.399999999999977,36.77,29.64318084716797,0.611,True,True,87.5
EBFP,20.0,50.0,15.0,3,2,12,6,40.39999999999998,29.19999999999999,34.83,24.975162506103516,1.5191,True,True,87.5
EBFP,20.0,50.0,15.0,3,3,12,8,36.60000000000002,28.399999999999977,32.47,28.211837768554688,0.9305,True,True,87.5
EBFP,20.0,50.0,15.0,4,1,12,10,35.60000000000002,29.19999999999999,32.42,24.733909606933594,3.167,True,True,87.5
EBFP,20.0,50.0,15.0,4,2,12,10,36.60000000000002,32.19999999999999,34.39,25.613981246948242,0.5746,True,True,87.5
EBFP,20.0,50.0,15.0,4,3,12,9,36.60000000000002,28.600000000000023,32.62,28.55628776550293,4.6124,True,True,87.5
EBFP,20.0,50.0,15.0,5,1,12,10,45.0,31.69999999999999,38.32,30.381526947021484,-0.1613,False,False,87.5
EBFP,20.0,50.0,15.0,5,2,12,12,30.80000000000001,36.89999999999998,33.84,30.64679718017578,1.4052,False,True,87.5
EBFP,20.0,50.0,15.0,5,3,12,10,26.399999999999977,40.0,33.19,34.86439895629883,-0.6276,False,False,87.5
EBFP,20.0,50.0,15.0,6,1,12,7,43.0,31.600000000000023,37.28,23.459402084350586,4.2211,True,True,87.5
EBFP,20.0,50.0,15.0,6,2,12,9,14.800000000000011,18.0,16.4,28.39459800720215,3.3854,True,True,87.5
EBFP,20.0,50.0,15.0,6,3,12,9,23.600000000000023,22.80000000000001,23.24,26.827150344848633,4.2132,True,True,87.5
EBFP,20.0,50.0,15.0,7,1,12,10,27.899999999999977,17.69999999999999,22.8,28.929468154907227,-3.372,True,False,87.5
EBFP,20.0,50.0,15.0,7,2,12,9,37.30000000000001,28.5,32.89,27.607513427734375,-0.3736,True,False,87.5
EBFP,20.0,50.0,15.0,8,1,12,8,36.0,29.69999999999999,32.83,30.214202880859375,1.2429,False,True,87.5
EBFP,20.0,50.0,15.0,8,2,12,8,39.10000000000002,30.19999999999999,34.63,29.12409210205078,1.9486,True,True,87.5
EBFP,20.0,50.0,15.0,8,3,12,12,39.5,41.89999999999998,40.72,26.280109405517578,2.4293,True,True,87.5
EBFP,20.0,50.0,15.0,9,1,12,9,34.89999999999998,29.30000000000001,32.08,28.749738693237305,1.2194,True,True,87.5
EBFP,20.0,50.0,15.0,9,2,12,10,37.60000000000002,28.899999999999977,33.24,28.646482467651367,2.8336,True,True,87.5
EBFP,20.0,50.0,15.0,9,3,12,8,39.39999999999998,29.600000000000023,34.52,26.64550018310547,2.0045,True,True,87.5
EBFP,20.0,50.0,15.0,10,1,12,9,44.30000000000001,35.30000000000001,39.81,27.983898162841797,-2.2532,True,False,87.5
EBFP,20.0,50.0,15.0,10,2,12,8,41.0,31.0,35.97,25.780437469482422,3.8821,True,True,87.5
EBFP,20.0,50.0,15.0,10,3,12,7,35.89999999999998,30.69999999999999,33.28,26.779502868652344,1.3389,True,True,87.5
EBFP,20.0,50.0,15.0,11,1,12,9,39.0,31.19999999999999,35.08,34.14295196533203,-0.108,False,False,87.5
EBFP,20.0,50.0,15.0,11,2,12,9,27.0,33.69999999999999,30.36,29.340749740600586,2.6675,True,True,87.5
EBFP,20.0,50.0,15.0,11,3,12,9,26.100000000000023,34.30000000000001,30.16,29.06357765197754,1.9158,True,True,87.5
mOrange,20.0,50.0,15.0,0,1,12,6,59.30000000000001,54.39999999999998,56.86,17.305034637451172,-3.4335,True,False,57.5
mOrange,20.0,50.0,15.0,0,2,12,8,52.39999999999998,48.10000000000002,50.22,24.29606819152832,-4.552,True,False,57.5
mOrange,20.0,50.0,15.0,0,3,12,11,38.30000000000001,32.39999999999998,35.35,29.53795051574707,-1.0768,True,False,57.5
mOrange,20.0,50.0,15.0,1,1,12,9,57.69999999999999,54.19999999999999,55.95,30.966005325317383,-4.4464,False,False,57.5
mOrange,20.0,50.0,15.0,1,2,12,8,51.69999999999999,48.700000000000045,50.18,24.292402267456055,-3.4698,True,False,57.5
mOrange,20.0,50.0,15.0,1,3,12,10,45.19999999999999,46.0,45.6,27.899633407592773,-3.4608,True,False,57.5
mOrange,20.0,50.0,15.0,2,1,12,7,45.0,44.10000000000002,44.55,29.244285583496094,-4.3014,True,False,57.5
mOrange,20.0,50.0,15.0,2,2,12,8,43.80000000000001,42.89999999999998,43.36,31.631053924560547,-4.0512,False,False,57.5
mOrange,20.0,50.0,15.0,2,3,12,8,59.19999999999999,53.60000000000002,56.4,28.052061080932617,-2.4201,True,False,57.5
mOrange,20.0,50.0,15.0,3,1,12,9,47.80000000000001,46.799999999999955,47.34,31.26250648498535,-4.5526,False,False,57.5
mOrange,20.0,50.0,15.0,3,2,12,11,40.19999999999999,41.200000000000045,40.73,30.89764404296875,-3.7163,False,False,57.5
mOrange,20.0,50.0,15.0,3,3,12,8,39.19999999999999,40.799999999999955,40.01,34.21870803833008,-4.7227,False,False,57.5
mOrange,20.0,50.0,15.0,4,1,12,8,54.10000000000002,50.30000000000001,52.17,19.762361526489258,-3.1449,True,False,57.5
mOrange,20.0,50.0,15.0,4,2,12,10,55.69999999999999,51.69999999999999,53.67,23.661731719970703,-2.0931,True,False,57.5
mOrange,20.0,50.0,15.0,4,3,12,9,56.60000000000002,52.0,54.3,24.387548446655273,-2.6422,True,False,57.5
mOrange,20.0,50.0,15.0,5,1,12,9,50.5,46.700000000000045,48.6,31.97295379638672,-4.3358,False,False,57.5
mOrange,20.0,50.0,15.0,5,2,12,10,46.60000000000002,44.89999999999998,45.71,33.5679931640625,-3.4268,False,False,57.5
mOrange,20.0,50.0,15.0,5,3,12,9,47.69999999999999,47.60000000000002,47.63,32.126949310302734,-3.3127,False,False,57.5
mOrange,20.0,50.0,15.0,6,1,12,10,47.69999999999999,44.799999999999955,46.23,32.03873825073242,-3.7443,False,False,57.5
mOrange,20.0,50.0,15.0,6,2,12,8,64.19999999999999,41.299999999999955,52.76,29.290861129760742,1.961,True,True,57.5
mOrange,20.0,50.0,15.0,6,3,12,8,46.80000000000001,20.0,33.37,28.63752555847168,1.0261,True,True,57.5
mOrange,20.0,50.0,15.0,7,1,12,8,54.60000000000002,52.60000000000002,53.58,24.80238914489746,-2.4408,True,False,57.5
mOrange,20.0,50.0,15.0,7,2,12,7,41.30000000000001,35.60000000000002,38.43,27.586139678955078,-0.7689,True,False,57.5
mOrange,20.0,50.0,15.0,7,3,12,6,55.80000000000001,27.399999999999977,41.56,31.70707130432129,0.8497,False,True,57.5
mOrange,20.0,50.0,15.0,8,1,12,9,45.80000000000001,41.799999999999955,43.84,36.73578643798828,-2.6225,False,False,57.5
mOrange,20.0,50.0,15.0,8,2,12,11,49.60000000000002,45.10000000000002,47.37,35.49787139892578,1.9322,False,True,57.5
mOrange,20.0,50.0,15.0,8,3,12,11,33.39999999999998,27.5,30.43,32.01552200317383,-0.8002,False,False,57.5
mOrange,20.0,50.0,15.0,9,1,12,5,58.30000000000001,53.80000000000001,56.06,17.705263137817383,-4.969,True,False,57.5
mOrange,20.0,50.0,15.0,9,2,12,8,54.69999999999999,48.700000000000045,51.67,28.642946243286133,-4.4931,True,False,57.5
mOrange,20.0,50.0,15.0,9,3,12,9,45.30000000000001,43.799999999999955,44.53,30.157968521118164,-4.8125,True,False,57.5
mOrange,20.0,50.0,15.0,10,1,12,11,46.39999999999998,50.19999999999999,48.28,23.326461791992188,-4.1997,True,False,57.5
mOrange,20.0,50.0,15.0,10,2,12,8,56.0,55.39999999999998,55.72,27.21107292175293,-3.5394,True,False,57.5
mOrange,20.0,50.0,15.0,10,3,12,12,46.0,44.89999999999998,45.44,43.95208740234375,-4.9714,False,False,57.5
mOrange,20.0,50.0,15.0,11,1,12,9,45.5,44.299999999999955,44.89,26.407325744628906,-3.5523,True,False,57.5
mOrange,20.0,50.0,15.0,11,2,12,10,45.10000000000002,44.10000000000002,44.61,29.95280647277832,-2.3882,True,False,57.5
EBFP,20.0,50.0,20.0,0,1,12,9,34.30000000000001,31.399999999999977,32.85,29.204975128173828,-3.1648,True,False,87.5
EBFP,20.0,50.0,20.0,0,2,12,7,43.39999999999998,38.5,40.92,24.929710388183594,-1.6729,True,False,87.5
EBFP,20.0,50.0,20.0,0,3,12,7,48.39999999999998,35.60000000000002,42.01,27.208467483520508,-0.8492,True,False,87.5
EBFP,20.0,50.0,20.0,1,1,12,11,29.80000000000001,29.899999999999977,29.88,33.556312561035156,1.0273,False,True,87.5
EBFP,20.0,50.0,20.0,1,2,12,8,42.0,38.80000000000001,40.4,26.442642211914062,-0.5346,True,False,87.5
EBFP,20.0,50.0,20.0,1,3,12,7,45.39999999999998,37.19999999999999,41.32,26.115203857421875,-1.9154,True,False,87.5
EBFP,20.0,50.0,20.0,2,1,12,8,39.39999999999998,31.19999999999999,35.27,25.915931701660156,-0.209,True,False,87.5
EBFP,20.0,50.0,20.0,2,2,12,9,40.80000000000001,29.100000000000023,34.93,29.073101043701172,-2.2472,True,False,87.5
EBFP,20.0,50.0,20.0,2,3,12,10,33.60000000000002,31.69999999999999,32.65,32.46328353881836,-2.2692,False,False,87.5
EBFP,20.0,50.0,20.0,3,1,12,10,42.10000000000002,31.399999999999977,36.77,29.64318084716797,0.611,True,True,87.5
EBFP,20.0,50.0,20.0,3,2,12,6,40.39999999999998,29.19999999999999,34.83,24.975162506103516,1.5191,True,True,87.5
EBFP,20.0,50.0,20.0,3,3,12,8,36.60000000000002,28.399999999999977,32.47,28.211837768554688,0.9305,True,True,87.5
EBFP,20.0,50.0,20.0,4,1,12,8,37.19999999999999,28.100000000000023,32.6,27.65699005126953,1.8839,True,True,87.5
EBFP,20.0,50.0,20.0,4,2,12,8,40.10000000000002,29.69999999999999,34.85,25.761831283569336,4.9455,True,True,87.5
EBFP,20.0,50.0,20.0,4,3,12,7,42.89999999999998,31.899999999999977,37.41,25.04743003845215,4.5536,True,True,87.5
EBFP,20.0,50.0,20.0,5,1,12,10,45.0,31.69999999999999,38.32,30.381526947021484,-0.1613,False,False,87.5
EBFP,20.0,50.0,20.0,5,2,12,9,23.80000000000001,42.89999999999998,33.38,32.194923400878906,-0.3504,False,False,87.5
EBFP,20.0,50.0,20.0,5,3,12,9,53.0,38.69999999999999,45.85,24.069353103637695,-1.8038,True,False,87.5
EBFP,20.0,50.0,20.0,6,1,12,7,43.0,31.600000000000023,37.28,23.459402084350586,4.2211,True,True,87.5
EBFP,20.0,50.0,20.0,6,2,12,8,17.19999999999999,20.399999999999977,18.82,29.4934024810791,2.4661,True,True,87.5
EBFP,20.0,50.0,20.0,6,3,12,9,35.0,29.399999999999977,32.21,22.70484161376953,2.678,True,True,87.5
EBFP,20.0,50.0,20.0,7,1,12,7,49.89999999999998,36.30000000000001,43.06,23.5124568939209,-0.6676,True,False,87.5
EBFP,20.0,50.0,20.0,7,2,12,8,37.30000000000001,33.19999999999999,35.27,24.788124084472656,0.5352,True,True,87.5
EBFP,20.0,50.0,20.0,7,3,12,8,29.19999999999999,30.899999999999977,30.02,28.175453186035156,2.0909,True,True,87.5
EBFP,20.0,50.0,20.0,8,1,12,8,41.10000000000002,30.100000000000023,35.6,24.971088409423828,4.3419,True,True,87.5
EBFP,20.0,50.0,20.0,8,2,12,7,42.39999999999998,32.5,37.48,29.106658935546875,3.5344,True,True,87.5
EBFP,20.0,50.0,20.0,8,3,12,12,13.600000000000023,24.69999999999999,19.16,30.888078689575195,1.271,False,True,87.5
EBFP,20.0,50.0,20.0,9,1,12,8,36.39999999999998,27.600000000000023,32.01,24.83114242553711,1.8373,True,True,87.5
EBFP,20.0,50.0,20.0,9,2,12,10,38.80000000000001,30.100000000000023,34.47,31.99570655822754,0.8511,False,True,87.5
EBFP,20.0,50.0,20.0,9,3,12,6,41.89999999999998,32.0,36.94,29.764976501464844,1.3311,True,True,87.5
EBFP,20.0,50.0,20.0,10,1,12,9,44.30000000000001,35.30000000000001,39.81,27.983898162841797,-2.2532,True,False,87.5
EBFP,20.0,50.0,20.0,10,2,12,8,41.0,31.0,35.97,25.780437469482422,3.8821,True,True,87.5
EBFP,20.0,50.0,20.0,10,3,12,7,35.89999999999998,30.69999999999999,33.28,26.779525756835938,1.3389,True,True,87.5
EBFP,20.0,50.0,20.0,11,1,12,9,39.0,31.19999999999999,35.08,34.14299011230469,-0.108,False,False,87.5
EBFP,20.0,50.0,20.0,11,2,12,9,27.0,33.69999999999999,30.36,29.34028434753418,2.6675,True,True,87.5
EBFP,20.0,50.0,20.0,11,3,12,9,42.30000000000001,31.0,36.65,26.626792907714844,2.9946,True,True,87.5
mOrange,20.0,50.0,20.0,0,1,12,5,58.30000000000001,53.80000000000001,56.06,17.705263137817383,-4.969,True,False,57.5
mOrange,20.0,50.0,20.0,0,2,12,6,49.89999999999998,47.5,48.71,27.422115325927734,-3.949,True,False,57.5
mOrange,20.0,50.0,20.0,0,3,12,8,42.10000000000002,42.60000000000002,42.31,40.53201675415039,-5.0419,False,False,57.5
mOrange,20.0,50.0,20.0,1,1,12,8,52.89999999999998,48.799999999999955,50.88,27.998537063598633,-4.5246,True,False,57.5
mOrange,20.0,50.0,20.0,1,2,12,8,55.0,52.80000000000001,53.89,29.7746524810791,-2.7295,True,False,57.5
mOrange,20.0,50.0,20.0,1,3,12,7,56.10000000000002,52.89999999999998,54.48,29.171674728393555,-1.5854,True,False,57.5
mOrange,20.0,50.0,20.0,2,1,12,7,45.0,44.10000000000002,44.55,29.244285583496094,-4.3014,True,False,57.5
